,0
9504,7560
9505,7180
9506,6536
9507,36152
9508,16816
9509,28468
9510,12672
9511,33648
9512,12908
9513,17260
9514,6676
9515,16304
9516,16460
9517,21300
9518,16156
9519,15736
9520,16396
9521,16380
9522,7548
9523,16624
9524,26696
9525,15316
9526,5424
9527,16716
9528,14588
9529,7720
9530,16204
9531,8232
9532,7356
9533,10952
9534,17416
9535,7192
9536,36740
9537,16488
9538,12524
9539,27376
9540,16232
9541,15580
9542,14664
9543,14408
9544,23512
9545,15964
9546,16660
9547,14620
9548,34692
9549,21800
9550,16528
9551,17992
9552,7356
9553,12988
9554,12872
9555,16076
9556,17320
9557,33968
9558,17204
9559,15472
9560,16444
9561,7048
9562,35592
9563,12928
9564,12468
9565,12656
9566,17100
9567,23452
9568,26812
9569,27572
9570,34340
9571,15496
9572,35456
9573,12256
9574,14428
9575,13180
9576,16352
9577,7244
9578,27256
9579,16168
9580,16124
9581,18480
9582,7132
9583,3788
9584,16192
9585,8504
9586,12724
9587,33704
9588,16860
9589,16324
9590,16432
9591,25020
9592,27600
9593,12828
9594,16160
9595,5712
9596,15444
9597,12412
9598,16956
9599,34724
9600,3472
9601,7408
9602,20308
9603,32368
9604,15108
9605,16536
9606,7288
9607,16252
9608,16280
9609,16548
9610,16192
9611,15452
9612,27296
9613,27368
9614,27152
9615,11464
9616,28444
9617,25704
9618,16092
9619,27540
9620,11392
9621,7028
9622,7632
9623,7852
9624,32908
9625,12472
9626,27196
9627,16484
9628,13220
9629,13484
9630,16436
9631,31904
9632,16904
9633,15916
9634,12380
9635,14564
9636,16204
9637,16232
9638,14576
9639,16836
9640,13284
9641,6908
9642,7204
9643,14628
9644,27332
9645,7764
9646,7232
9647,1372
9648,16488
9649,16792
9650,9828
9651,16264
9652,7164
9653,7248
9654,16884
9655,14636
9656,17540
9657,14468
9658,10464
9659,28692
9660,14560
9661,15720
9662,27808
9663,19344
9664,33700
9665,12356
9666,16152
9667,25492
9668,13148
9669,7368
9670,24284
9671,15884
9672,16876
9673,25392
9674,23112
9675,8968
9676,19716
9677,27520
9678,32232
9679,26388
9680,29456
9681,33944
9682,27764
9683,8132
9684,12240
9685,17548
9686,8240
9687,7944
9688,26520
9689,8416
9690,32320
9691,16100
9692,16424
9693,16516
9694,15244
9695,6932
9696,15124
9697,31796
9698,23608
9699,7736
9700,16336
9701,5516
9702,27376
9703,49036
9704,15764
9705,34464
9706,34516
9707,7780
9708,3276
9709,25980
9710,34736
9711,16540
9712,14012
9713,20856
9714,18252
9715,12532
9716,21816
9717,27184
9718,25200
9719,36360
9720,16332
9721,26396
9722,10392
9723,13660
9724,16492
9725,9152
9726,16660
9727,19164
9728,34112
9729,27512
9730,27156
9731,17100
9732,25428
9733,12244
9734,27276
9735,33392
9736,31444
9737,11844
9738,16108
9739,37704
9740,34124
9741,7048
9742,16324
9743,12952
9744,7184
9745,6692
9746,33024
9747,17004
9748,7612
9749,16116
9750,27180
9751,23552
9752,27408
9753,12552
9754,16808
9755,17884
9756,16108
9757,16192
9758,16196
9759,31900
9760,16144
9761,16352
9762,16480
9763,34888
9764,7828
9765,16792
9766,7212
9767,12636
9768,18540
9769,34456
9770,17836
9771,13064
9772,25308
9773,12236
9774,16120
9775,10624
9776,26596
9777,27400
9778,7400
9779,19536
9780,12424
9781,12848
9782,29156
9783,32600
9784,16140
9785,16396
9786,16436
9787,32192
9788,17024
9789,16484
9790,23400
9791,35592
9792,16564
9793,25728
9794,16452
9795,9688
9796,17188
9797,16148
9798,25400
9799,23324
9800,16144
9801,19660
9802,16184
9803,16212
9804,10440
9805,7396
9806,7228
9807,12068
9808,35120
9809,14872
9810,16116
9811,16220
9812,16452
9813,12792
9814,16160
9815,15668
9816,7960
9817,7232
9818,15356
9819,7520
9820,18428
9821,14444
9822,16204
9823,16424
9824,26152
9825,27372
9826,31904
9827,5624
9828,16244
9829,12368
9830,16220
9831,14620
9832,14120
9833,31496
9834,16204
9835,14736
9836,36612
9837,28688
9838,15920
9839,14496
9840,7944
9841,34680
9842,23228
9843,14656
9844,31184
9845,16036
9846,16892
9847,5180
9848,12204
9849,13080
9850,12692
9851,15796
9852,17196
9853,15908
9854,27112
9855,25924
9856,7244
9857,8820
9858,16216
9859,27228
9860,35480
9861,34636
9862,16204
9863,16208
9864,8544
9865,7208
9866,27212
9867,25168
9868,13804
9869,12364
9870,16220
9871,29756
9872,15604
9873,27188
9874,16196
9875,27164
9876,15968
9877,16232
9878,9344
9879,25692
9880,16140
9881,16928
9882,16240
9883,17012
9884,23184
9885,16264
9886,15088
9887,15636
9888,8040
9889,14632
9890,12860
9891,12536
9892,12772
9893,23216
9894,15916
9895,7656
9896,7180
9897,16244
9898,28128
9899,15384
9900,28424
9901,15940
9902,16044
9903,24652
9904,6452
9905,16620
9906,20704
9907,34168
9908,31960
9909,32032
9910,15932
9911,15816
9912,7552
9913,16124
9914,22908
9915,27592
9916,16300
9917,14528
9918,16104
9919,12376
9920,7216
9921,32524
9922,22788
9923,14624
9924,27368
9925,7260
9926,15412
9927,16516
9928,19076
9929,12844
9930,17104
9931,15444
9932,27552
9933,16748
9934,15848
9935,16348
9936,17216
9937,16408
9938,17380
9939,8080
9940,17244
9941,16244
9942,12388
9943,12296
9944,7272
9945,23456
9946,15444
9947,27404
9948,12892
9949,17004
9950,15340
9951,12540
9952,6780
9953,19560
9954,15600
9955,12536
9956,6312
9957,16512
9958,7308
9959,17392
9960,7476
9961,17716
9962,12456
9963,14916
9964,15580
9965,16340
9966,27548
9967,25424
9968,16664
9969,5604
9970,23304
9971,16692
9972,12260
9973,14580
9974,16896
9975,14488
9976,12576
9977,30528
9978,26772
9979,16968
9980,15448
9981,12212
9982,9136
9983,15792
9984,12152
9985,12896
9986,3196
9987,16288
9988,16528
9989,17600
9990,35972
9991,27984
9992,27812
9993,12524
9994,26416
9995,10444
9996,12180
9997,7348
9998,23712
9999,32276
10000,5604
